item,count,ref_nos
renovation of toilet block of main building including water proofing treatment of roof at sarvodaya vidyalaya new police line,2,"[""['25/EE/CBMD M-321/2022-23']"", ""['31/EE/CBMD M-321/2021-22']""]"
delhi. school ( id 1309004. ),1,"[""['31/EE/CBMD M-321/2021-22']""]"
eor to residential building at police colony,12,"[""['107/EE/PWD/N-W B-I/2019-20']"", ""['17/EE/PWD/N-W B-I/2018-19']"", ""['07/EE/PWD/N-W B-I/2017-18']"", ""['178(R)/EE/PWD/N-W B-I/2018-19']"", ""['06/EE/PWD/N-W B/2021-22']"", ""['178/EE/PWD/N-W B-I/2018-19']"", ""['160/EE/PWD/NWB/2021-22']"", ""['99/EE/PWD/N-W B-I/2020-21']"", ""['22/EE/PWD/N-W B-I/2018-19']"", ""['98/EE/PWD/N-W B-I/2021-21']"", ""['67/EE/PWD/NWB/2021-22']"", ""['99/EE/PWD/NWB-I/2020-21 (2ND CALL)']""]"
maintenance work,1,"[""['99/EE/PWD/NWB-I/2020-21 (2ND CALL)']""]"
delhi during 2020- 21 under sub division north- west b- 15,2,"[""['99/EE/PWD/N-W B-I/2020-21']"", ""['99/EE/PWD/NWB-I/2020-21 (2ND CALL)']""]"
pwd ( sh- repair,2,"[""['99/EE/PWD/N-W B-I/2020-21']"", ""['99/EE/PWD/NWB-I/2020-21 (2ND CALL)']""]"
red light violation on central verge of mp roads,1,"[""['33/EE/DMD-I/DWK/DDA/2020-21']""]"
as per suggession made by traffic police in dwarka,1,"[""['33/EE/DMD-I/DWK/DDA/2020-21']""]"
installation of permanent signage of speed violation,1,"[""['33/EE/DMD-I/DWK/DDA/2020-21']""]"
inderpuri,1,"[""['77/EE (E)/PWD EMD South West/2020-21']""]"
i/ c compound light,2,"[""['77/EE (E)/PWD EMD South West/2020-21']"", ""['245/EE (E)/PWD EMD M-251/14-15']""]"
rajinder nagar police station,1,"[""['77/EE (E)/PWD EMD South West/2020-21']""]"
attached quarters,1,"[""['77/EE (E)/PWD EMD South West/2020-21']""]"
rmo pump set at naraina,1,"[""['77/EE (E)/PWD EMD South West/2020-21']""]"
delhi during the year 2020- 21.,1,"[""['77/EE (E)/PWD EMD South West/2020-21']""]"
during 2020 21.,1,"[""['35/EE(E)/PWDM253/2020-21']""]"
new ashok nagar,4,"[""['MCD/EE-M-III/Sh.S/24-25/23-1']"", ""['23/EE(E)/PWDM253/2020-21']"", ""['MCD/EE-M-III/Sh.S/24-25/20-1']"", ""['35/EE(E)/PWDM253/2020-21']""]"
mechanical installations of police stations under m2532 at mayur vihar phasei,1,"[""['35/EE(E)/PWDM253/2020-21']""]"
madhu vihar,6,"[""['80/EE (E)/PWDEMD M - 252/15-16']"", ""['63/EE(E)/PWD M-253/2016-17']"", ""['23/EE(E)/PWDM253/2020-21']"", ""['371/EE (E)/PWDEMD M - 252/14-15']"", ""['12/EE (E)/PWDEMD M - 252/15-16']"", ""['35/EE(E)/PWDM253/2020-21']""]"
rmo of electrical,2,"[""['23/EE(E)/PWDM253/2020-21']"", ""['35/EE(E)/PWDM253/2020-21']""]"
plot no. 2148/ a,1,"[""['05/EE (C-II)E/2019-20 (2nd Call)']""]"
allied works for proposed electric sub- station at security police line,1,"[""['05/EE (C-II)E/2019-20 (2nd Call)']""]"
bapu dham,2,"[""['05/EE (C-II)E/2019-20 (2nd Call)']"", ""['05/EE (C-II)E/2019-20']""]"
citc of ht panel board,2,"[""['05/EE (C-II)E/2019-20 (2nd Call)']"", ""['05/EE (C-II)E/2019-20']""]"
sitc of manual operated fire alarm system at in licensing unit building at police station defence colony,2,"[""['22/EE(E)/EMD South East/PWD/2020-21']"", ""['153/EE(E)/EMD South East/PWD/2019-20']""]"
up- gradation of existing fire fighting down comer system,1,"[""['22/EE(E)/EMD South East/PWD/2020-21']""]"
plot no. 2148 a,1,"[""['05/EE (C-II)E/2019-20']""]"
allied works for proposed electric sub station at security police line,1,"[""['05/EE (C-II)E/2019-20']""]"
staff qtrs at geeta colony delhi dg. 2020 21 sh providing services for day to day maintenance civil related works,1,"[""['10/EE/EBMD-M 221/PWD/2020-21']""]"
upgradation of existing fire fighting down comer system,1,"[""['153/EE(E)/EMD South East/PWD/2019-20']""]"
other misc. works. ),1,"[""['21/EE/PWD/N-W B-I/2019-20']""]"
koba waterproofing,3,"[""['21/EE/PWD/N-W B-I/2019-20']"", ""['26/EE/PWD/NWB/2021-22']"", ""['122/EE/PWD/N-W B-I/2019-20']""]"
delhi during 2019- 20 ( sh- construction of parapet wall,2,"[""['21/EE/PWD/N-W B-I/2019-20']"", ""['122/EE/PWD/N-W B-I/2019-20']""]"
ms sunshades,3,"[""['21/EE/PWD/N-W B-I/2019-20']"", ""['26/EE/PWD/NWB/2021-22']"", ""['122/EE/PWD/N-W B-I/2019-20']""]"
flap barrier,1,"[""['197/EE(E)/NWED/PWD/2018-19']""]"
renovation of police communication center at national emergency system ( ners ) at shalimar bagh,2,"[""['10/EE(E)/NWED/PWD/2019-20']"", ""['197/EE(E)/NWED/PWD/2018-19']""]"
delhi. ( sh providing automatic boom barrier,1,"[""['197/EE(E)/NWED/PWD/2018-19']""]"
access control system ),1,"[""['197/EE(E)/NWED/PWD/2018-19']""]"
laying internal roads with cc pavement,1,"[""['107/EE/PWD/BUILDING SOUTH/2018-19.']""]"
eor to development of external portion of back side of quarters,1,"[""['107/EE/PWD/BUILDING SOUTH/2018-19.']""]"
paver blocks at police colony hauz khas complex,1,"[""['107/EE/PWD/BUILDING SOUTH/2018-19.']""]"
repair of roofs,1,"[""['148/EE/CBMDIV. M-121(N)/2018-19']""]"
misc. repairing works at police colony mehram nagar,1,"[""['148/EE/CBMDIV. M-121(N)/2018-19']""]"
repair of park works,1,"[""['148/EE/CBMDIV. M-121(N)/2018-19']""]"
eor to change of doors,1,"[""['148/EE/CBMDIV. M-121(N)/2018-19']""]"
repair of badminton court,1,"[""['148/EE/CBMDIV. M-121(N)/2018-19']""]"
horizontal extension of existing central police canteen by virtue of covering open space located behind canteen hall,1,"[""['116/EE (E)/ PWD North East and Shahdara/2018-19']""]"
adjoining it existing one at pts wazirabad delhi.,1,"[""['116/EE (E)/ PWD North East and Shahdara/2018-19']""]"
chairs,1,"[""['6/Store/2018-19(2)-17415']""]"
dg set etc. for the police commemoration day parade- 2018 at chanakyapuri,1,"[""['6/Store/2018-19(2)-17415']""]"
hiring of various tent material items for view cutter,1,"[""['6/Store/2018-19(2)-17415']""]"
flower,2,"[""['6/Store/2018-19(2)-17415']"", ""['6/Store/2020-21(2)']""]"
carpet,2,"[""['6/Store/2018-19(2)-17415']"", ""['6/Store/2019-20(2)-15957']""]"
eor to residential building at police colony under sub division north- west b- 15,1,"[""['116/EE/PWD/N-W B-I/2018-19']""]"
delhi during 2018- 19 ( sh- development of park area ),1,"[""['116/EE/PWD/N-W B-I/2018-19']""]"
e. o. r to e. i,1,"[""['93/EE (E)/ PWD North East and Shahdara/2018-19']""]"
d. g set repairing i/ c amc at police station gtb enclave delhi.,1,"[""['93/EE (E)/ PWD North East and Shahdara/2018-19']""]"
light fittings in staff qtrs. of police colony at new friends colony,1,"[""['38/EE(E)/EMD South East/PWD/2018-19']""]"
adjoining it with existing one at pts wazirabad,2,"[""['14/EE/PWD/NECBM/M-222/2018-19']"", ""['14/EE/PWD/NECBMD/M-222/2018-19']""]"
horizontal extension of existing central police canteen by virtue of covering the open space located behind canteen hall,2,"[""['14/EE/PWD/NECBM/M-222/2018-19']"", ""['14/EE/PWD/NECBMD/M-222/2018-19']""]"
other misc repair works,2,"[""['131/EE/ PWD-M-132(N)/2018-19']"", ""['101/EE/NBD/PWD/2017-18']""]"
water supply fittings etc,1,"[""['101/EE/NBD/PWD/2017-18']""]"
eor to police colony sec a 5 narela delhi 40 sh repair replacement of damaged doors sanitary,1,"[""['101/EE/NBD/PWD/2017-18']""]"
operations,9,"[""['207/EE (E)/ PWD DHC ND/C/ 2016-17']"", ""['220/EE (E)/PWD DHC and ND/Central /2016-17']"", ""['324/EE(E)/PWD/DHC ND/Central/2017-18']"", ""['108 /EE (E)/ PWD DHC ND/C/ 2016-17']"", ""['276/EE(E)/PWD/DHC ND/Central/2017-18']"", ""['273/EE (E)/ PWD DHC ND/C/ 2016-17']"", ""['199/EE(E)/PWD DHC ND/C/2017-18']"", ""['127 /EE (E)/PWD DHC and ND/Central /2016-17']"", ""['232/EE (E)/ PWD DHC ND/C/ 2016-17']""]"
m services of in various rooms of data center facility under cctns project at 3rd floor kamla market police station new delhi,1,"[""['324/EE(E)/PWD/DHC ND/Central/2017-18']""]"
m services of in various rooms of data center facility under cctns project at 3rd floor kamla market police station new delhi.,3,"[""['277/EE(E)/PWD DHC ND/C/2017-18']"", ""['283/EE(E)/PWD DHC ND/C/2017-18']"", ""['276/EE(E)/PWD DHC ND/C/2017-18']""]"
security lights line vinay marg,1,"[""['139 /EE (E)/PWD DHC and ND/Central /2017-18']""]"
delhi during 2017- 18 ( sh- miscellaneous repair works ),1,"[""['73/EE/PWD/N-W B-I/2017-18']""]"
under sub division north- west building- 13,1,"[""['73/EE/PWD/N-W B-I/2017-18']""]"
south- east district new delhi during 2017- 18 ( sh replacement of doors window,2,"[""['09/2017-18/South-East(B)M/New Delhi']"", ""['09/2017-18/South-East(B)M/New Delhi (RECALL)']""]"
eor to residential quarters in police colony,3,"[""['09/2017-18/South-East(B)M/New Delhi']"", ""['09/2017-18/South-East(B)M/New Delhi (RECALL)']"", ""['65/South-East(B)M/New Delhi/2018-19']""]"
staff quarters geeta colony delhi dg 2017 18 sh reconstruction of damaged boundary wall side wall adjacent to pwd roads,1,"[""['03/EE/EBMD-M 221/PWD/2017-18']""]"
relaying of sewerline,1,"[""['39/EE/CBMDIV. M-121(N)/2017-18']""]"
other misc. work ).,1,"[""['39/EE/CBMDIV. M-121(N)/2017-18']""]"
fixing wire mesh in windows,1,"[""['39/EE/CBMDIV. M-121(N)/2017-18']""]"
renovation repair of seepage in toilet block,1,"[""['39/EE/CBMDIV. M-121(N)/2017-18']""]"
eor to police station najafgarh,1,"[""['39/EE/CBMDIV. M-121(N)/2017-18']""]"
colony under ae elec sub divn3 pwd emd south west new delhi,1,"[""['234/EE (E)/PWD EMD South-West/2016-17']""]"
fans rmo pump sets street compound light in police lines,1,"[""['234/EE (E)/PWD EMD South-West/2016-17']""]"
commissioning of sewage treatment plant having capacity 250 kld at police training college,3,"[""['03/EE/CBMDIV. M-121(N)/2019-20 2nd call']"", ""['247/EE/CBMD M-121(N)/2016-17']"", ""['03/EE/CBMDIV. M-121(N)/2019-20']""]"
jharodha kallan,1,"[""['247/EE/CBMD M-121(N)/2016-17']""]"
new delhi ( sh civil,1,"[""['247/EE/CBMD M-121(N)/2016-17']""]"
delhi. ( sh replacement of main panel in feeder pillar,2,"[""['253/EE(E)/PWD/M-253/2016-17']"", ""['219/EE(E)/PWD M-253/2016-17']""]"
replacement of dbs,2,"[""['253/EE(E)/PWD/M-253/2016-17']"", ""['219/EE(E)/PWD M-253/2016-17']""]"
submain ),2,"[""['253/EE(E)/PWD/M-253/2016-17']"", ""['219/EE(E)/PWD M-253/2016-17']""]"
attached residential qtrs,2,"[""['253/EE(E)/PWD/M-253/2016-17']"", ""['219/EE(E)/PWD M-253/2016-17']""]"
farsh bazar,8,"[""['353/AE(E) PWD EMSD M-2522/2014-15']"", ""['12/EE (E)/ PWD NE and Shah. Elect. Divn/21-22']"", ""['215/EE (E)/PWD EMD M - 252/14-15']"", ""['77/AE(E)/PWD EMSD M-2522/2014-15']"", ""['54/(A-1)Auction Notice/NES M-251/2021']"", ""['191/EE(E)/PWD M-253/2016-17']"", ""['355/AE(E) PWD EMSD M 2522/2014-15']"", ""['127/AE(E)/PWD EMSD M-2522/2014-15']""]"
shahdara,2,"[""['191/EE(E)/PWD M-253/2016-17']"", ""['197/EE(E)/PWD M-253/15-16']""]"
water supply pump set in various police station buildings krishna nagar,1,"[""['191/EE(E)/PWD M-253/2016-17']""]"
gandhi nagar,4,"[""['191/EE(E)/PWD M-253/2016-17']"", ""['197/EE(E)/PWD M-253/15-16']"", ""['215/EE (E)/PWD EMD M - 252/14-15']"", ""['54/(A-1)Auction Notice/NES M-251/2021']""]"
admn block in new police line kingsway camp delhi sub head decoration of garden in e 1 flat,1,"[""['477of 2016-17/PWD EMD M-351/(3513-70)']""]"
rmo electro mechancal services at residential qtrs,1,"[""['477of 2016-17/PWD EMD M-351/(3513-70)']""]"
staff quarters geeta colony delhi dg 2016 17 sh reconstruction of damaged boundary wall side wall adjacent to pwd roads,1,"[""['34/EE/EBMD-M 221/PWD/2016-17 (Recall)']""]"
dhobi ghat residential area new police line,1,"[""['22/EE/CBMD M-321/ 2016-17']""]"
laying sewarage system against old existing deteriorated/ damage sewer line near d- block,1,"[""['22/EE/CBMD M-321/ 2016-17']""]"
staff quarters geeta colony delhi dg. 2016 17 sh reconstruction of damaged boundary wall side wall adjacent to pwd roads,1,"[""['34/EE/EBMD-M 221/PWD/2016-17']""]"
eor to police station at gulabi bagh delhi under sub division m 3221 dg 2015 16 sh seepage in toilets,1,"[""['10/EE M-322(NBD)/PWD/2016-17']""]"
windows etc,1,"[""['10/EE M-322(NBD)/PWD/2016-17']""]"
backside repair of doors,1,"[""['10/EE M-322(NBD)/PWD/2016-17']""]"
windows p f concertina fencing coil,1,"[""['08/EE/EBMD-M 221/PWD/2016-17']""]"
staff qtrs. at shakarpur delhi sh replacement of damaged g. s sheet,1,"[""['08/EE/EBMD-M 221/PWD/2016-17']""]"
fire doors at police bhawan asaf ali road new delhi,1,"[""['01/EE/CBMD M-431/2016-17']""]"
fixing m. s. grill,1,"[""['01/EE/CBMD M-431/2016-17']""]"
aluminium sliding panel in place of damaged rolling shutters,1,"[""['01/EE/CBMD M-431/2016-17']""]"
fixing uv stabilized fibre glass reinforced plastic sheet over the existing boundary wall in cc block,1,"[""['EE/CD-IX/NIT/07/2015-16']""]"
police colony shalimar bagh ac 14 delhi,1,"[""['EE/CD-IX/NIT/07/2015-16']""]"
farsh bazar ),1,"[""['197/EE(E)/PWD M-253/15-16']""]"
water supply pump set in various police station building ( krishna nagar,1,"[""['197/EE(E)/PWD M-253/15-16']""]"
services). (short notice),1,"[""['71/EE/M-131(N)/2015-16 (SECOND CALL)']""]"
new delhi. dg. 2015-16. (sh- day to day maintenance of building,1,"[""['71/EE/M-131(N)/2015-16 (SECOND CALL)']""]"
m/o to police housing colony,1,"[""['71/EE/M-131(N)/2015-16 (SECOND CALL)']""]"
maintenance of police colony ashok vihar delhi during 2014 15 under sub division m 3322 ashok vihar sh comprehensive maintenance for day to day complaints,3,"[""['74/EE/M-332/PWD/2015-16 (3rd Call)']"", ""['74/EE/M-332/PWD/2015-16']"", ""['74/EE/M-332/PWD/2015-16 (2nd Call)']""]"
fans rmo p sets street compound lights at mehram nagar police line under ae e m 1521 r k puram new delhi,1,"[""['193/EE(E)/PWD EMD M-152/15-16']""]"
patel nagar,1,"[""['66/EE(E)/PWD EMD M-153(N)/2015-16']""]"
replacement of security lights with cables,1,"[""['66/EE(E)/PWD EMD M-153(N)/2015-16']""]"
changeover switch for dg set at police station,1,"[""['66/EE(E)/PWD EMD M-153(N)/2015-16']""]"
replacement of main electrical panel board for load distribution,1,"[""['66/EE(E)/PWD EMD M-153(N)/2015-16']""]"
m o residential building at police colony ashok vihar under sub division m 3322 ashok vihar delhi during 2015 16 sh supply of material,1,"[""['57/EE/M-332/PWD/2015-16']""]"
supplying of building material for day to day maintenance.,1,"[""['03/AE/M-3323/PWD/2015-16']""]"
non residential buildings at pitampura police line complex delhi during 2015 16 sh providing,1,"[""['03/AE/M-3323/PWD/2015-16']""]"
delhi dg 2014- 15 ( sh providing,1,"[""['179/EE/PWD/M-222/2014-15']""]"
fixing windows grill,1,"[""['179/EE/PWD/M-222/2014-15']""]"
glass panes in sps type residence ),1,"[""['179/EE/PWD/M-222/2014-15']""]"
delhi during 2014- 15. ( sh upkeep services ).,1,"[""['171/EE/CBMD M-321/ 2014-15']""]"
non- residential building at civil line,1,"[""['171/EE/CBMD M-321/ 2014-15']""]"
over head tanks etc.,2,"[""['89/EE/M-332/PWD/2014-15']"", ""['89/EE/M-332/PWD/2014-15 ) 2nd Call']""]"
eor to police line complex pitampura delhi dg. 2014 15 sh cleaning of sewer lines,2,"[""['89/EE/M-332/PWD/2014-15']"", ""['89/EE/M-332/PWD/2014-15 ) 2nd Call']""]"
manholes,2,"[""['89/EE/M-332/PWD/2014-15']"", ""['89/EE/M-332/PWD/2014-15 ) 2nd Call']""]"
storm water drain,2,"[""['89/EE/M-332/PWD/2014-15']"", ""['89/EE/M-332/PWD/2014-15 ) 2nd Call']""]"
under ground,2,"[""['89/EE/M-332/PWD/2014-15']"", ""['89/EE/M-332/PWD/2014-15 ) 2nd Call']""]"
rmo pump sets in vrs police stations under lajpat nagar section under ae e m 4533 new delhi sh repair of pump sets,1,"[""['46/AE (E) M4533/PWD EMD M-453/2013-14']""]"
rmo of pumpset at new police line kingsway camp delhi sub head repairing of staircase light in residential qtrs npl complex,1,"[""['(III-49)AE(E)3513/PWDEMD M-351/2014-15/226']""]"
rmo of pump set at new police line,1,"[""['233 of 2014-15/PWD EMD M-351 (0-72)']""]"
mo various roads under pwd div m311 dg 2013 14 sh improvement of drainage system from a block metro vihar to police chowki holambi delhi,1,"[""['5/EE/PWD/CRMD/M-311/2013-14']""]"
mechanical services installed at gomukh tower,3,"[""['471 /EE (E)/PWDEMD 252/13-14']"", ""['171/EE(E)/PWD M-253/2016-17']"", ""['371/EE (E)/PWDEMD M - 252/14-15']""]"
kaushambi ghaziabad,2,"[""['471 /EE (E)/PWDEMD 252/13-14']"", ""['171/EE(E)/PWD M-253/2016-17']""]"
mayur vihar delhi. sh comprehensive maintenance of otis make passanger lifts,1,"[""['471 /EE (E)/PWDEMD 252/13-14']""]"
a a to l n hospital new delhi ( sh diverting,1,"[""['NIT No. 42/EE/B.P. D B-231(N)/2013-14']""]"
laying of main sewer line from manhole near police chowki to etp collection chamber of l n hospital ),1,"[""['NIT No. 42/EE/B.P. D B-231(N)/2013-14']""]"
laying of main sewer line from manhole near police chowki to etp collection chamber of l n hospital,1,"[""['42/EE/B.P. Divn. B-231(N)/13-14']""]"
a a to l n hospital new delhi sh diverting,1,"[""['42/EE/B.P. Divn. B-231(N)/13-14']""]"
fans including compound light,4,"[""['84/EE (E)/ PWD EMD M-451/15-16']"", ""['274/EE(E)/ PWD EMD-M-252/12-13']"", ""['276/EE(E)/PWD/M-253/2016-17']"", ""['287/EE(E)PWD EMD  M-252/12-13']""]"
vivek vihar delhi sh operation,1,"[""['287/EE(E)PWD EMD  M-252/12-13']""]"
p set of police station,1,"[""['287/EE(E)PWD EMD  M-252/12-13']""]"
routine maintenance of pump set,1,"[""['287/EE(E)PWD EMD  M-252/12-13']""]"
residential qtrs at kalyanpuri,1,"[""['287/EE(E)PWD EMD  M-252/12-13']""]"
pump sets at police mortuary subzi mandi delhi dg 2012 13 sub head operation,1,"[""['48/EE(E)/ PWD EMD M-353 N/2012-13']""]"
m/ o gss school masjid moth under sub division m- 4211 hauz khas police colony,1,"[""['135/EE/CBM DIV- M-421/2011-12. (Short Term)']""]"
new delhi ( sh structure repair work ),1,"[""['135/EE/CBM DIV- M-421/2011-12. (Short Term)']""]"
construction of garage car parking for parking of official car attached to pr. secretary tte,1,"[""['17/EE/M-332/PWD/2013-14']""]"
delhi 110052 under sub division m 3322,1,"[""['17/EE/M-332/PWD/2013-14']""]"
at aryabhatt enclave,1,"[""['17/EE/M-332/PWD/2013-14']""]"
phase iii,1,"[""['17/EE/M-332/PWD/2013-14']""]"
central distt. delhi. ),1,"[""['46/EE(E)/PWD/EMD/M453/2011-12']""]"
darya ganj. p. s. station,2,"[""['46/EE(E)/PWD/EMD/M453/2011-12']"", ""['03/AE(E)   M-4531/ PWD EMD M453/ 2013-14']""]"
3. ceo office,1,"[""['437 /EE (E)/PWD DHC and ND/Central /2016-17']""]"
delhi. 4. kashmere gate,1,"[""['437 /EE (E)/PWD DHC and ND/Central /2016-17']""]"
delhi. 5. sub registrar office,1,"[""['437 /EE (E)/PWD DHC and ND/Central /2016-17']""]"
fire fighting system installed in various police station 2. ae ( e ),1,"[""['437 /EE (E)/PWD DHC and ND/Central /2016-17']""]"
sub div.- i,1,"[""['23(NIQ)/AE (E)-I/EMSD-I/PWD/20-21/ 53-H']""]"
i/ c compound lighting,1,"[""['23(NIQ)/AE (E)-I/EMSD-I/PWD/20-21/ 53-H']""]"
south east,6,"[""['23(NIQ)/AE (E)-I/EMSD-I/PWD/20-21/ 53-H']"", ""['23(NIQ)/AE (E)-I/South East/PWD/2017-18/716-E']"", ""['28/EE(E)/AE(E)-I/EMD S.E./PWD/17-18']"", ""['23/EE(E)/EMD South East/PWD/2020-21']"", ""['80/EE(E)/EMD South East/PWD/2021-22']"", ""['37/EE(E)/EMD South East/PWD/2020-21']""]"
new delhi ( sh- replacement of defective switchgears at lodhi colony special cell ).,1,"[""['23(NIQ)/AE (E)-I/EMSD-I/PWD/20-21/ 53-H']""]"
pump sets at various police station,3,"[""['161/EE(E)/EMD SE/AE(E)-I/PWD/2019-20']"", ""['23(NIQ)/AE (E)-I/EMSD-I/PWD/20-21/ 53-H']"", ""['109/EE(E)/EMD SE/AE(E)-I/PWD/2018-19.']""]"
( m- 452 ),1,"[""['23(NIQ)/AE (E)-I/EMSD-I/PWD/20-21/ 53-H']""]"
fans at police colony,1,"[""['166/EE(E)/South /Elect. Divn.,/PWD/2018-19']""]"
new delhi ( sh- repair/ replacement of ei,1,"[""['166/EE(E)/South /Elect. Divn.,/PWD/2018-19']""]"
rmo drinking water supply pump set,1,"[""['415 /EE (E)/PWD DHC and ND/Central /2017-18']""]"
police residential complex under sub-divison-m-4513,1,"[""['415 /EE (E)/PWD DHC and ND/Central /2017-18']""]"
central,1,"[""['415 /EE (E)/PWD DHC and ND/Central /2017-18']""]"
fire fighting system installed at various police stations,1,"[""['415 /EE (E)/PWD DHC and ND/Central /2017-18']""]"
b- 6,8,"[""['116/EE/CBMDIV. M-121(N)/2016-17 2nd call']"", ""['93/DPHCL/ENGG/NIT/2024-25']"", ""['116/EE/CBMDIV. M-121(N)/2016-17']"", ""['107/EE/CBMDIV. M-121(N)/2016-17']"", ""['123/EE/CBMD M-121(N)/2019-20']"", ""['69/EE/CBMD M-121(N)/2019-20']"", ""['107/EE/CBMDIV. M-121(N)/2016-17 2nd call']"", ""['107/EE/CBMDIV. M-121(N)/2016-17 3rd call']""]"
police colony at sec- 12,3,"[""['107/EE/CBMDIV. M-121(N)/2016-17 3rd call']"", ""['107/EE/CBMDIV. M-121(N)/2016-17']"", ""['107/EE/CBMDIV. M-121(N)/2016-17 2nd call']""]"
non residential building under building maintenance sub division ( south west ),5,"[""['116/EE/CBMDIV. M-121(N)/2016-17 2nd call']"", ""['116/EE/CBMDIV. M-121(N)/2016-17']"", ""['107/EE/CBMDIV. M-121(N)/2016-17']"", ""['107/EE/CBMDIV. M-121(N)/2016-17 2nd call']"", ""['107/EE/CBMDIV. M-121(N)/2016-17 3rd call']""]"
ncc building safdarjung enclave new delhi during 2016- 17. ( sh- day to day maintenance of police station,3,"[""['107/EE/CBMDIV. M-121(N)/2016-17 3rd call']"", ""['107/EE/CBMDIV. M-121(N)/2016-17']"", ""['107/EE/CBMDIV. M-121(N)/2016-17 2nd call']""]"
